REL_NUM_COMP_ALUNOS;ID_MOD_ATIV_COMPLEMENTAR;IDADE_MESES;TP_SEXO;TP_COR_RACA_PRETA;ID_ZONA_RESIDENCIAL;ID_N_T_E_P;EVADIU;filter_$
90;0;202;0;0;0;0;0;0
44;0;301;0;0;1;1;0;0
76;0;193;0;0;1;1;0;0
90;0;250;1;0;0;0;0;1
44;0;225;1;0;0;1;0;0
76;0;256;1;0;1;1;0;1
90;0;194;0;0;1;1;0;1
90;0;187;0;0;0;0;0;0
44;0;225;1;0;1;1;0;0
90;0;189;1;0;1;1;1;1
116;0;197;0;0;0;0;0;0
116;0;201;0;0;1;1;1;1
116;0;171;0;0;0;0;0;0
116;0;207;0;0;1;1;0;0
116;0;200;1;0;1;1;0;0
116;0;216;0;0;1;1;0;0
116;0;179;1;0;1;1;1;0
116;0;205;1;0;0;0;0;0
116;0;213;0;0;0;0;0;0
79;1;214;0;0;1;1;1;0
79;1;299;1;0;1;1;0;0
79;1;211;1;0;1;1;0;0
21;1;224;1;0;0;0;0;0
80;0;180;0;0;1;1;0;0
21;1;183;0;0;0;0;1;0
20;0;197;1;0;0;0;0;0
20;0;195;0;0;0;1;0;0
20;0;172;1;0;0;0;0;0
10;0;210;1;0;1;1;0;0
10;0;207;0;0;1;1;0;0
10;0;194;0;0;1;1;0;0
98;1;234;1;0;1;1;0;0
98;1;197;1;0;1;1;0;0
98;1;204;1;0;1;0;0;0
98;1;192;1;0;1;1;0;0
80;0;193;0;0;1;1;0;0
90;0;198;0;0;0;1;0;0
90;0;211;1;0;1;1;0;0
90;0;176;0;0;1;1;0;1
158;0;190;0;0;1;1;0;0
32;1;226;1;0;1;1;0;0
158;0;218;1;0;1;1;0;0
32;1;227;1;0;1;1;1;1
32;1;388;1;0;1;1;1;0
69;1;240;1;0;1;1;1;0
69;1;218;0;0;1;1;1;0
69;1;218;1;0;1;1;0;0
32;1;226;1;0;1;1;0;0
69;1;193;0;0;1;1;0;0
158;0;215;0;0;1;1;0;0
69;1;215;0;0;1;1;0;0
69;1;196;0;0;1;1;0;0
69;1;191;1;0;1;1;0;0
69;1;204;0;0;1;1;0;0
69;1;220;1;0;1;1;0;0
65;0;205;0;0;1;1;0;1
65;0;219;1;0;1;0;0;0
98;0;181;0;0;1;1;0;0
98;1;202;1;0;1;1;0;0
98;0;184;1;0;1;1;0;1
98;0;185;0;0;1;0;0;0
98;0;190;0;0;1;1;0;0
76;1;194;1;0;1;1;0;0
76;1;184;1;0;1;0;0;0
76;1;274;0;0;1;1;1;0
76;1;207;1;0;1;0;0;0
98;0;180;0;0;1;1;0;0
98;0;184;0;0;1;1;0;0
98;0;196;1;0;1;1;0;0
97;0;200;0;0;1;1;1;0
97;0;232;1;0;1;1;0;0
97;0;195;1;0;1;1;0;0
97;0;210;0;0;1;1;0;0
97;0;193;0;0;1;1;0;0
97;0;208;1;0;1;1;0;1
97;0;202;1;0;1;1;0;1
97;0;226;0;0;1;1;0;0
96;0;185;1;0;1;1;0;0
96;0;187;0;0;1;1;0;0
96;0;189;0;0;1;1;0;0
96;0;182;0;0;1;1;0;0
96;0;188;0;0;1;1;0;0
96;0;188;1;0;1;1;0;0
96;0;188;1;1;1;1;0;0
96;0;188;1;0;1;1;0;0
96;0;175;1;0;1;1;0;0
96;0;185;1;0;1;1;0;0
96;0;185;1;0;1;1;0;0
96;0;196;1;0;1;1;0;0
96;0;184;1;0;1;1;1;0
96;0;195;0;0;1;1;0;0
334;1;210;1;0;1;1;0;0
334;1;182;0;0;0;1;0;0
266;0;227;0;0;0;0;0;0
266;0;262;0;0;1;1;1;0
266;0;213;0;0;0;0;0;0
266;0;224;1;0;0;0;0;0
266;0;220;0;0;1;0;0;0
266;0;207;0;0;0;0;0;1
266;0;210;0;0;0;1;0;0
731;0;191;0;0;1;1;0;0
731;0;175;0;0;1;1;0;0
266;0;186;1;0;1;1;0;1
38;1;194;1;0;1;1;0;0
38;1;204;0;0;1;1;0;1
38;1;184;0;0;1;1;0;0
38;1;194;0;0;1;1;0;0
38;1;185;1;0;1;1;0;0
38;1;198;0;0;1;1;0;0
38;1;212;1;0;1;1;1;0
38;1;191;1;0;1;1;0;0
85;0;185;0;0;0;0;0;0
38;1;182;0;0;1;1;0;0
85;0;194;0;0;1;1;0;1
85;0;185;0;0;1;1;1;0
38;1;187;0;0;1;1;1;0
85;0;196;1;0;0;0;0;0
79;0;220;0;0;0;0;0;1
79;0;225;1;0;0;0;0;1
85;0;188;0;0;0;0;0;0
85;0;201;0;0;1;1;0;0
85;0;189;0;0;0;0;0;0
79;0;194;0;0;1;1;0;0
79;0;186;0;0;1;0;0;1
135;0;192;1;0;1;1;0;0
135;0;213;0;0;1;1;0;0
135;0;183;1;0;1;1;0;0
85;0;188;0;0;1;1;0;0
302;0;224;1;0;0;1;0;1
302;0;177;0;0;0;1;0;0
912;1;204;0;0;0;1;0;0
912;1;188;0;0;0;1;0;0
66;0;183;1;0;0;1;1;0
66;0;253;1;0;0;0;0;0
66;0;187;0;0;0;1;1;0
85;0;193;1;0;1;1;0;1
85;0;184;1;0;1;0;0;1
85;0;197;0;0;1;1;0;0
85;0;191;0;0;1;1;0;1
85;0;190;0;0;0;0;0;0
49;0;335;0;0;1;1;0;0
58;0;195;1;0;1;1;0;0
58;0;170;0;0;0;0;0;0
58;0;216;1;0;1;1;1;0
58;0;207;1;0;1;1;0;0
58;0;190;0;0;0;0;0;0
127;0;280;0;0;1;1;0;0
127;0;281;0;0;1;1;1;0
127;0;282;0;0;1;1;1;0
49;0;203;1;0;0;0;0;0
49;0;202;1;0;0;0;0;0
49;0;235;1;0;1;1;1;0
49;0;177;0;0;0;0;0;0
84;1;202;0;0;1;1;0;0
84;1;188;0;0;1;0;0;0
40;0;199;0;0;1;1;0;0
40;0;188;0;0;1;1;0;0
40;0;214;1;0;1;1;1;0
40;0;196;0;0;1;1;0;0
55;0;187;0;0;1;1;0;0
55;0;215;1;0;1;1;0;0
55;0;191;1;0;1;1;0;0
84;1;189;0;0;1;0;1;0
84;1;189;1;0;1;0;0;0
40;0;201;1;0;1;1;0;0
40;0;191;0;0;1;1;0;0
40;0;252;1;0;1;1;1;0
84;1;199;0;0;0;0;1;0
76;1;195;0;0;1;1;0;0
76;1;185;0;0;1;1;0;0
76;1;200;0;0;1;1;0;0
84;1;182;0;0;1;0;0;0
147;0;186;1;0;1;0;0;0
147;0;181;1;0;0;0;0;0
147;0;187;0;0;1;1;0;0
84;1;196;1;0;1;1;0;0
31;0;210;1;0;1;1;1;0
31;0;180;1;0;1;1;0;0
31;0;186;0;0;1;1;0;1
1200;0;199;1;0;0;0;0;0
1200;0;188;0;1;0;0;0;0
1200;0;249;0;0;0;0;0;0
1200;0;186;1;0;1;1;0;0
1200;0;191;0;0;1;0;0;0
37;0;193;1;0;1;1;0;1
147;0;182;1;0;1;1;0;0
37;0;198;1;0;1;1;0;0
147;0;180;0;0;1;1;0;0
15;1;183;0;0;1;1;0;0
15;1;207;0;0;1;1;0;0
109;0;217;1;0;0;0;0;0
109;0;230;0;0;1;0;1;0
38;0;187;0;0;0;0;1;1
38;0;205;0;0;0;0;0;0
38;0;194;1;0;0;0;0;0
29;1;167;0;0;1;1;0;0
135;1;182;0;0;0;0;0;0
135;1;181;1;0;1;1;0;0
135;1;185;0;0;1;1;0;0
29;1;159;0;0;1;1;0;0
135;1;185;1;0;1;1;0;1
29;1;163;0;0;1;1;0;0
29;1;148;1;0;1;1;1;0
29;1;160;0;0;1;1;0;0
106;0;213;1;0;1;1;0;0
106;0;203;0;0;1;1;0;1
135;1;191;1;0;1;1;0;1
106;0;210;0;0;1;1;0;0
135;1;187;1;0;1;0;0;0
135;1;185;0;0;0;0;1;1
135;1;178;1;0;1;1;0;0
106;0;188;1;0;1;1;0;0
106;0;218;0;0;1;1;0;0
38;0;217;1;0;0;0;0;0
38;0;211;1;0;0;0;0;0
38;0;207;1;0;0;0;0;0
106;0;188;0;0;1;1;0;0
106;0;185;1;0;1;1;0;0
106;0;194;0;0;1;1;0;0
106;0;189;0;0;1;1;0;0
106;0;194;1;0;1;1;0;0
1318;0;178;0;0;1;1;0;0
1318;0;213;0;0;1;1;0;0
1318;0;186;0;0;1;1;0;0
1318;0;181;0;0;1;1;0;0
99;0;217;0;0;1;1;1;1
99;0;192;0;0;0;1;0;0
99;0;188;1;0;1;1;0;0
99;0;192;1;0;1;1;0;0
99;0;205;0;0;1;1;0;0
99;0;228;0;0;1;1;0;0
99;0;209;0;0;1;1;0;0
99;0;190;0;0;1;1;0;0
1318;0;249;1;0;1;1;1;0
1318;0;212;1;0;1;1;0;0
1318;0;230;1;0;1;1;0;1
1318;0;445;0;0;1;1;1;0
99;0;197;1;0;1;1;0;0
2671;0;199;0;0;0;0;0;1
99;0;190;1;0;1;1;0;0
2671;0;198;1;0;1;1;0;0
2671;0;221;1;0;0;0;0;0
2671;0;200;1;0;0;0;0;0
2671;0;198;1;0;1;1;0;0
2671;0;192;1;0;0;0;0;0
487;0;194;1;0;0;1;1;0
487;0;229;1;0;1;1;0;0
487;0;187;0;0;0;1;0;0
487;0;180;1;0;1;1;1;0
2671;0;271;0;0;0;1;0;0
2671;0;209;1;0;0;0;0;0
2671;0;207;0;0;0;0;1;0
2671;0;194;0;0;0;0;0;0
2671;0;243;1;0;0;0;0;0
2671;0;209;0;0;0;0;0;0
467;0;197;1;0;0;0;0;1
206;0;210;1;0;1;1;1;1
206;0;174;0;0;0;0;0;0
324;0;175;1;0;0;1;0;0
324;0;201;0;0;0;1;1;0
324;0;220;0;0;0;0;0;0
324;0;233;1;0;0;0;0;0
186;1;191;0;0;0;1;0;1
186;1;232;1;0;1;1;1;0
90;0;188;0;0;1;1;0;0
90;0;190;0;0;1;1;0;0
90;0;184;1;0;1;1;0;0
90;0;187;1;0;1;1;0;0
90;0;192;1;0;1;1;0;0
90;0;202;0;0;1;1;0;0
90;0;190;0;0;1;1;0;0
42;1;194;0;0;1;1;0;0
42;1;193;0;0;1;1;0;0
42;1;188;1;0;1;1;0;0
90;0;177;0;0;1;1;0;0
90;0;202;0;0;1;1;1;0
90;0;205;0;0;1;1;0;0
96;0;194;0;0;1;1;0;0
96;0;182;1;0;1;1;0;0
96;0;200;1;0;1;1;0;0
90;0;195;1;0;1;1;1;0
90;0;243;0;0;1;0;0;0
90;0;206;0;0;1;1;0;0
90;0;225;0;0;1;0;0;0
90;0;208;0;0;1;1;1;0
96;0;200;0;0;1;1;0;1
96;0;185;0;0;1;1;0;0
96;0;188;0;0;1;1;0;0
727;0;221;1;0;0;0;0;0
62;1;206;1;0;1;1;0;0
727;0;184;0;0;0;0;0;0
62;1;220;1;0;1;1;0;0
727;0;180;0;0;1;1;0;1
727;0;192;1;0;1;0;0;0
62;1;227;0;1;1;1;0;0
727;0;242;1;0;0;0;0;0
42;0;194;0;0;1;1;0;0
42;0;212;1;0;1;1;1;1
727;0;155;1;0;0;0;0;0
42;0;205;0;0;0;0;0;0
42;0;185;0;0;1;1;0;0
100;1;184;0;0;0;1;0;0
100;1;229;0;0;1;0;0;0
42;0;181;0;0;1;1;0;0
100;1;203;1;0;1;1;0;0
152;0;184;0;0;1;0;0;1
152;0;182;0;0;1;1;0;0
42;0;193;1;0;1;1;0;0
42;0;197;0;0;1;0;0;0
100;1;186;0;0;1;1;0;0
100;1;181;0;0;1;0;0;0
100;1;188;1;0;1;1;0;0
100;1;191;0;0;0;1;0;0
100;1;174;0;0;1;1;0;0
101;0;185;0;0;1;1;0;0
101;0;180;1;0;1;1;0;0
101;0;198;0;0;1;1;0;0
101;0;186;0;0;1;1;0;0
56;1;192;1;0;1;1;0;0
101;0;240;1;0;1;1;1;0
56;1;197;0;0;1;1;0;0
56;1;221;1;0;1;1;0;0
35;1;200;1;0;1;1;0;0
35;1;196;0;0;1;1;0;0
35;1;187;0;0;1;1;0;0
127;0;195;0;0;1;1;0;0
127;0;191;0;0;1;1;0;0
1520;0;181;0;0;1;0;0;0
1520;0;184;0;0;1;0;0;0
1520;0;188;0;0;1;1;0;0
1520;0;186;1;0;1;0;0;1
1520;0;188;0;0;1;0;0;1
127;0;188;0;0;1;0;0;0
127;0;204;0;0;0;0;0;0
1520;0;189;0;0;0;0;0;0
1520;0;220;1;0;0;0;0;0
127;0;183;0;0;1;1;0;0
127;0;207;0;0;1;1;0;0
127;0;190;1;0;0;0;0;0
127;0;193;1;0;1;1;0;0
653;0;190;0;0;0;0;0;0
653;0;206;0;0;1;0;0;0
653;0;173;0;0;1;0;0;0
1520;0;193;0;0;0;0;0;0
653;0;192;1;0;1;0;0;1
56;1;178;0;0;0;0;0;1
1520;0;190;0;0;0;0;0;0
1520;0;193;1;0;1;1;0;1
1520;0;220;0;0;1;0;0;1
1520;0;195;0;0;0;0;0;0
29;0;211;0;0;1;1;0;0
56;1;209;1;0;0;0;0;0
29;0;195;0;0;1;1;0;0
1520;0;221;0;0;0;0;0;0
56;1;198;1;0;0;1;0;0
29;0;185;0;0;1;1;1;0
29;0;183;1;0;1;1;0;0
29;0;186;0;0;1;1;0;0
1520;0;229;1;0;1;1;1;0
29;0;191;0;0;1;1;0;0
29;0;205;0;0;1;1;0;0
56;1;207;1;0;1;1;0;0
127;0;191;0;0;1;1;0;0
127;0;185;0;0;1;1;0;0
56;1;225;1;0;1;1;0;0
1520;0;188;0;0;1;1;0;0
1520;0;201;1;0;1;0;0;0
1520;0;186;0;0;0;0;0;0
68;0;190;1;0;1;1;0;1
1520;0;190;0;0;0;0;0;0
1520;0;190;0;0;0;0;0;0
68;0;201;1;0;1;1;1;0
1520;0;210;0;0;1;1;0;1
127;0;176;0;0;1;1;1;0
71;0;198;0;0;1;1;0;0
71;0;201;1;0;1;1;0;0
71;0;210;1;0;1;1;0;0
71;0;190;1;0;1;1;0;1
71;0;193;0;0;1;1;0;0
71;0;220;1;0;1;1;0;0
71;0;183;0;0;1;1;1;0
127;0;179;0;0;1;1;0;0
1520;0;213;0;0;1;0;0;0
1520;0;188;1;0;1;0;0;0
1520;0;220;1;0;1;1;0;0
1520;0;187;0;0;1;0;0;0
41;0;200;0;0;1;1;0;0
41;0;195;0;0;1;1;0;0
41;0;216;1;0;1;1;0;0
41;0;183;0;0;1;1;0;0
41;0;202;1;0;1;1;0;0
41;0;227;1;0;1;1;0;0
41;0;200;0;0;1;1;0;0
41;0;199;1;0;1;1;0;0
50;1;180;1;0;0;1;0;1
132;0;194;1;0;1;1;0;1
132;0;187;1;0;1;1;0;1
132;0;210;1;0;1;1;0;0
132;0;189;0;0;1;1;0;0
41;0;186;1;0;1;1;0;0
41;0;196;0;0;1;1;0;0
52;0;188;1;0;0;0;0;0
52;0;182;0;0;1;1;0;0
52;0;188;0;0;1;1;0;0
52;0;188;0;0;1;1;0;0
52;0;181;0;0;1;1;0;1
52;0;187;1;0;1;1;0;0
207;0;194;1;0;1;1;0;0
207;0;204;1;0;1;1;0;0
207;0;188;0;0;0;0;0;0
207;0;179;0;0;1;1;1;1
131;1;261;1;0;1;1;1;0
131;1;336;1;0;1;1;0;0
131;1;208;0;0;1;1;0;0
131;1;195;1;0;1;0;0;1
131;1;195;0;0;1;1;0;0
131;1;203;0;0;1;1;0;0
131;1;203;0;0;0;0;0;0
76;0;183;0;0;1;1;0;0
131;1;194;1;0;0;0;0;0
131;1;190;0;0;0;0;0;1
131;1;187;0;0;0;0;0;1
323;1;204;1;0;1;0;1;0
323;1;215;1;0;1;1;1;0
76;0;174;0;0;1;1;0;0
323;1;217;1;0;0;0;0;0
106;1;193;0;0;1;1;0;0
106;1;183;0;0;1;1;0;0
106;1;195;0;1;1;1;0;0
106;1;185;1;0;1;0;0;0
106;1;206;0;0;1;0;0;0
106;1;191;0;0;1;1;0;0
79;1;184;0;0;1;1;1;0
79;1;183;0;0;1;1;0;0
79;1;206;0;0;1;1;0;0
79;1;174;0;0;1;1;1;0
79;1;186;0;0;1;1;0;0
79;1;183;0;0;1;1;0;0
79;1;185;0;0;0;1;0;0
79;1;187;0;0;1;1;0;0
79;1;188;0;0;1;1;0;0
80;0;252;0;0;1;1;1;1
80;0;204;0;0;0;0;0;0
80;0;202;1;0;1;1;0;0
80;0;243;0;0;1;1;0;0
80;0;196;0;0;1;1;0;1
80;0;190;1;0;1;1;0;1
68;0;197;1;0;1;1;0;0
80;0;184;1;0;1;1;0;0
80;0;184;1;0;1;1;0;0
80;0;196;0;0;0;0;0;0
32;1;185;1;0;1;1;0;0
32;1;204;1;0;1;1;0;0
32;1;182;0;0;1;1;0;0
80;0;182;0;0;0;0;0;0
32;1;179;0;0;1;1;0;0
69;1;180;0;0;1;1;0;0
69;1;189;1;0;1;1;0;1
69;1;187;0;0;1;1;0;0
69;1;185;1;0;1;1;0;0
69;1;188;1;0;1;1;0;1
69;1;185;1;0;1;1;0;0
76;1;208;0;0;1;0;0;0
76;1;215;0;0;1;1;0;1
76;1;233;1;0;1;1;0;0
76;1;212;0;0;1;0;0;0
76;1;173;0;0;1;1;0;0
65;0;186;0;0;1;1;0;1
98;0;223;1;0;1;1;0;0
98;0;230;1;0;1;1;0;0
95;0;192;0;0;1;1;0;0
65;0;199;0;0;1;1;0;0
65;0;191;1;0;1;1;0;0
98;0;207;0;0;1;1;0;0
95;0;202;1;0;1;1;0;0
95;0;186;0;0;1;1;0;0
95;0;176;0;0;1;1;0;0
76;1;210;0;0;1;1;0;0
76;1;220;0;0;1;1;0;0
76;1;217;1;0;1;1;0;0
76;1;225;0;0;1;1;0;0
98;0;183;0;0;1;1;0;0
95;0;179;0;0;1;1;0;0
95;0;191;1;0;1;1;0;1
261;1;201;1;0;1;1;0;0
261;1;175;0;0;1;1;1;0
261;1;196;0;0;1;1;0;0
261;1;177;0;0;1;1;0;0
261;1;179;0;0;1;1;0;0
261;1;183;1;0;1;1;1;1
185;1;188;0;0;1;1;1;0
185;1;200;1;0;1;1;1;0
185;1;223;0;0;1;1;0;0
76;1;208;1;0;1;0;0;1
98;0;196;1;0;1;1;0;0
98;0;205;0;0;1;1;0;0
98;0;209;0;0;1;1;0;0
98;0;204;0;0;1;1;0;0
98;0;211;1;0;1;1;0;0
98;0;215;0;0;1;1;0;0
51;0;200;0;0;1;1;0;0
51;0;191;0;0;1;1;0;0
51;0;183;1;0;1;1;0;0
51;0;190;1;0;1;1;0;0
98;0;180;0;0;1;1;0;1
95;1;196;1;0;1;1;0;0
95;1;207;0;0;0;0;0;1
1161;0;187;0;0;1;1;0;0
1161;0;188;1;0;1;1;0;0
1161;0;194;1;0;1;1;0;0
1161;0;190;0;0;1;0;0;0
1161;0;214;0;0;0;0;0;1
1161;0;192;0;0;1;1;0;0
1161;0;194;1;0;1;1;0;1
82;1;206;0;0;1;0;0;0
82;1;202;1;0;1;1;0;0
82;1;307;0;0;1;1;1;0
1161;0;182;1;0;1;1;0;0
1161;0;188;0;0;1;1;0;0
1161;0;192;1;0;1;1;0;0
518;0;203;0;0;0;1;0;0
1161;0;181;1;0;0;0;0;0
1161;0;184;1;0;1;1;0;0
1161;0;185;1;0;0;1;0;1
1161;0;186;0;0;0;0;0;0
1161;0;185;1;0;0;0;0;1
1161;0;182;1;0;1;1;0;0
1161;0;189;0;0;1;1;0;0
940;0;186;0;0;0;1;0;0
940;0;185;0;0;0;1;0;0
518;0;209;1;0;0;1;0;0
518;0;210;1;0;0;1;0;0
518;0;197;1;0;0;1;0;0
518;0;180;0;0;0;1;0;1
82;1;191;0;0;1;0;0;0
82;1;225;0;0;1;0;0;0
82;1;193;1;0;1;0;0;0
37;0;190;1;0;0;1;0;0
423;0;198;0;0;1;1;0;1
423;0;201;0;0;1;1;0;0
423;0;199;1;0;1;1;0;0
940;0;196;1;0;0;1;0;0
118;1;202;1;0;1;1;0;0
78;1;191;0;0;1;1;0;0
78;1;204;1;0;1;1;0;0
78;1;183;0;0;1;1;1;0
78;1;191;0;0;1;1;0;0
32;1;226;1;0;0;1;0;0
816;1;186;1;0;0;1;1;0
816;1;202;0;0;0;0;0;0
816;1;178;1;0;0;0;0;0
816;1;187;1;0;1;1;0;0
816;1;185;0;0;1;1;0;1
816;1;181;0;0;1;1;0;0
816;1;185;0;0;1;1;0;0
816;1;194;1;0;0;0;0;0
816;1;209;1;0;1;1;0;1
816;1;208;1;0;1;1;0;0
48;0;177;1;0;0;1;0;1
48;0;220;1;0;0;1;0;0
816;1;240;0;0;0;0;1;0
816;1;193;1;0;0;0;1;0
48;0;184;1;0;0;1;0;1
48;0;197;1;0;0;1;0;0
48;0;200;1;0;1;1;0;0
48;0;192;0;0;1;1;1;0
48;0;209;0;0;0;1;1;0
816;1;190;0;0;1;1;0;0
816;1;251;1;0;1;0;1;0
816;1;180;0;0;1;1;0;0
816;1;206;0;0;1;1;1;0
816;1;200;0;0;1;1;0;0
816;1;207;0;0;1;0;0;0
37;0;183;0;0;1;1;0;0
135;0;208;0;0;1;1;0;1
18;0;178;0;0;1;1;0;1
18;0;216;0;0;1;1;0;0
135;0;187;1;0;1;1;0;0
135;0;191;0;0;1;1;0;0
135;0;213;1;0;1;1;0;0
912;1;194;1;0;0;1;0;0
912;1;188;1;0;1;1;0;1
912;1;238;1;0;0;1;0;0
912;1;236;0;0;0;1;0;0
912;1;181;0;0;0;1;0;1
1292;0;186;0;0;0;0;0;0
1292;0;191;0;0;1;0;0;0
1292;0;222;1;0;0;0;0;0
1292;0;199;1;0;0;0;0;0
1292;0;218;1;0;1;1;0;0
1292;0;207;0;0;1;0;0;0
1292;0;203;0;0;1;0;0;0
1292;0;211;0;0;0;0;0;0
1292;0;206;1;0;1;1;0;0
1292;0;282;0;0;1;0;1;0
1292;0;254;1;0;1;0;0;1
1292;0;251;0;0;1;1;0;0
1292;0;202;0;0;1;0;1;0
1292;0;217;1;0;0;1;0;0
58;0;186;0;0;1;1;0;0
58;0;195;1;0;1;1;0;0
58;0;208;0;0;1;1;0;0
64;0;191;0;0;1;1;0;0
64;0;192;1;0;1;1;0;0
64;0;187;0;0;1;1;0;0
64;0;170;0;0;1;1;0;0
64;0;198;0;0;0;0;0;0
430;0;200;0;0;1;1;0;0
127;0;195;1;0;1;1;0;0
127;0;184;1;0;1;1;0;0
127;0;210;1;0;1;1;0;0
36;0;176;1;0;1;1;0;0
36;0;201;0;0;1;1;0;0
36;0;193;1;0;1;1;1;0
36;0;189;0;0;1;1;0;0
36;0;180;0;0;1;1;0;0
23;1;194;1;0;1;1;0;0
23;1;225;1;0;1;1;0;0
23;1;177;0;0;1;1;0;0
23;1;202;1;0;1;1;0;0
23;1;209;0;0;1;1;0;0
1255;1;196;1;0;1;1;1;0
23;1;200;0;0;1;1;0;0
23;1;214;0;0;1;1;0;0
1255;1;191;1;0;1;1;0;0
84;1;214;1;0;1;0;0;0
84;1;218;1;0;1;1;1;0
84;1;221;0;0;1;1;1;0
1255;1;196;1;0;1;1;0;0
84;1;206;0;0;1;1;0;0
37;0;193;1;0;1;1;0;0
37;0;194;1;0;1;1;1;0
37;0;190;1;0;1;1;0;0
84;1;187;0;0;1;0;0;0
84;1;209;1;0;1;0;0;1
84;1;192;0;0;1;1;0;0
84;1;189;0;0;0;0;0;0
84;1;192;0;0;1;1;0;1
84;1;176;0;0;0;1;0;0
84;1;206;1;0;1;0;0;0
84;1;192;0;0;1;0;0;0
84;1;187;1;0;1;1;0;0
84;1;196;0;0;1;0;0;0
84;1;198;1;0;1;1;0;0
84;1;189;0;0;1;1;0;0
38;0;237;1;0;1;1;1;0
38;0;322;1;0;0;0;1;1
38;0;205;0;0;1;1;0;0
84;1;237;1;0;1;1;1;0
84;1;271;1;0;1;1;1;0
84;1;196;1;0;1;1;1;1
585;1;326;0;0;1;1;1;0
585;1;210;0;1;1;0;0;0
585;1;240;1;0;1;1;0;0
585;1;458;1;0;1;1;1;0
38;0;198;0;0;1;1;0;0
38;0;182;0;0;1;1;0;0
29;1;215;1;0;1;1;0;0
29;1;236;0;0;0;1;0;0
29;1;253;1;0;1;1;0;0
106;0;181;0;0;1;1;0;0
106;0;183;1;0;1;1;0;0
106;0;184;1;0;1;1;0;0
106;0;177;0;0;1;1;0;0
106;0;188;0;0;1;1;0;0
106;0;189;0;0;1;1;0;0
106;0;184;1;0;1;1;0;0
38;0;380;0;0;1;1;0;0
2671;0;274;1;1;0;1;1;0
963;0;189;0;0;0;0;0;0
487;0;215;0;0;0;1;0;0
487;0;213;1;0;1;1;1;0
487;0;209;1;0;0;1;1;0
487;0;189;0;0;0;1;0;0
487;0;208;0;0;0;1;0;0
487;0;269;0;0;0;1;1;0
963;0;229;1;0;0;0;0;0
963;0;221;1;0;0;1;0;1
963;0;190;0;0;0;0;0;1
963;0;193;1;0;0;1;0;0
487;0;221;1;0;0;1;0;1
487;0;224;0;0;0;1;1;0
487;0;226;1;0;1;1;0;0
186;1;191;1;0;1;1;0;1
186;1;216;1;0;1;1;0;0
2671;0;185;1;0;1;1;0;1
2671;0;186;0;0;0;0;0;0
963;0;190;0;0;0;0;0;0
2671;0;204;1;0;0;1;0;0
963;0;199;1;0;0;1;0;0
963;0;193;0;0;0;1;0;0
2671;0;183;0;0;0;0;0;0
963;0;280;1;0;0;0;0;0
2671;0;190;1;0;1;1;0;0
2671;0;195;0;0;1;1;0;0
2671;0;202;1;0;1;1;0;0
2671;0;229;1;0;0;0;0;0
1579;0;174;1;0;1;1;0;0
1579;0;190;0;0;0;1;0;0
1579;0;187;0;0;1;1;0;0
2671;0;178;0;0;1;1;0;1
1579;0;176;0;0;1;1;0;0
145;0;188;0;0;1;1;0;0
1579;0;189;1;0;1;1;0;0
1579;0;188;0;0;1;1;0;1
1579;0;170;0;0;1;1;0;0
1579;0;181;0;0;1;1;0;0
145;0;201;1;0;1;1;0;0
145;0;209;1;0;1;1;0;0
186;1;189;0;0;1;1;0;0
186;1;186;0;0;1;1;0;0
186;1;200;0;0;1;1;0;0
186;1;193;1;0;1;0;0;0
64;0;187;1;0;1;0;0;0
64;0;189;0;1;1;1;0;0
64;0;187;0;0;1;1;0;0
81;1;250;1;0;1;1;0;1
405;0;201;0;0;1;1;0;0
405;0;209;1;0;1;1;0;0
81;1;563;0;0;1;1;1;0
90;0;223;1;0;1;1;0;0
81;1;204;0;0;1;1;1;0
81;1;245;1;0;1;1;0;0
81;1;539;1;0;1;1;1;0
90;0;180;0;0;1;1;0;0
90;0;229;1;0;1;1;0;0
90;0;192;0;0;1;1;0;0
90;0;182;0;0;1;1;0;0
90;0;229;0;0;1;1;0;0
81;1;256;1;0;1;1;0;1
83;0;204;0;0;1;1;0;0
83;0;181;0;0;1;1;0;0
83;0;173;0;0;1;1;0;1
83;0;188;0;0;1;1;0;1
83;0;203;0;0;1;1;0;0
83;0;202;1;0;1;1;0;0
90;0;260;0;0;1;1;1;0
90;0;191;0;0;1;0;0;0
83;0;187;0;0;1;1;0;0
83;0;194;0;0;1;1;0;0
90;0;195;1;0;1;1;0;0
83;0;187;0;0;1;1;0;0
90;0;195;1;0;1;1;0;1
90;0;203;0;0;1;1;0;0
90;0;197;0;0;1;1;0;0
64;0;190;0;0;1;1;0;0
64;0;195;0;0;1;1;0;0
59;1;195;0;0;1;1;0;0
59;1;194;1;0;0;1;0;0
727;0;179;0;0;1;1;0;1
59;1;199;0;0;1;1;0;0
59;1;196;0;0;1;0;0;0
727;0;188;1;0;1;1;0;0
727;0;176;0;0;1;0;0;0
727;0;208;0;0;1;1;0;0
727;0;152;0;0;1;0;0;0
29;1;196;1;0;1;1;0;0
29;1;217;0;0;1;0;1;0
29;1;189;1;0;1;1;1;0
29;1;197;0;0;1;1;0;0
29;1;223;1;0;1;1;0;1
29;1;193;0;0;1;1;0;0
24;1;190;1;0;1;1;1;0
24;1;203;0;0;1;1;0;0
24;1;192;1;0;1;1;0;0
